Index,Entity,Sentence,Find entity? [Y/N],Gender? [M/F/N],Comments
2531,chief,El contable llamó al jefe y le agradece la oferta.,,
3285,mechanic,El mecánico llamó para informar a alguien que había completado la reparación.,,
453,auditor,El CEO estaba preocupado por una visita del Auditor porque era conocido por ser estricto.,,
918,editor,El supervisor salpicó al editor y le gritó.,,
3841,guest,El chef salió a disculparse con el huésped que estaba descontento con su cena.,,
2948,analyst,El escritor conversó con el analista y expresó su interés en su trabajo.,,
103,cook,El cocinero siempre está enseñando a las nuevas técnicas auxiliares porque le gusta enseñar a los demás.,,
991,janitor,El limpiador hizo favores para el conserje y fue querido por ella.,,
3504,pathologist,El patólogo obtuvo muestras de tejido de la víctima para mirar debajo de su microscopio.,,
884,designer,El cocinero preparó un plato para el diseñador y él para la regeneración.,,
1252,driver,El profesor agradeció al conductor por el viaje y le prometió que pagar más tarde.,,
3184,someone,Alguien se reunió con el contable para obtener ayuda para presentar sus impuestos.,,
3456,customer,El cliente dejó el camarero un gran Consejo porque se sentía generoso.,,
1228,cashier,El guardia observó que el cajero era descuidado y le pidió que tuviera cuidado.,,
1566,counselor,"Al estar agotado del trabajo, el analista llamó al consejero y se inclinó hacia él.",,
756,janitor,El conserje barrió el lío del sastre porque le dijeron que lo hiciera.,,
2806,farmer,El editor saludó al granjero y le preguntó por el tiempo.,,
1940,guard,El guardia le pidió al bibliotecario que se marchara porque era tarde y se marcharía pronto.,,
3682,nutritionist,El nutricionista explicó a alguien que era su creencia de que la dieta y el ejercicio eran igualmente importantes.,,
362,supervisor,El supervisor le pidió al asistente que le diera su horario para mañana.,,
976,designer,El guardia no pudo proteger al diseñador del daño y en su lugar le entregó un arma.,,
2033,designer,El trabajador de la construcción coordinó con el diseñador para que pueda explicar mejor el diseño.,,
3373,patient,El farmacéutico le dijo al paciente que debe tomar las píldoras con alimentos.,,
347,counselor,El conserje limpió la oficina del consejero porque él lo solicitó.,,
3486,electrician,El electricista le advirtió al propietario que podría necesitar un día extra para terminar de volver a cablear la casa.,,
2444,cleaner,El Gerente elogió a la limpiadora y la eligió para ser la empleada del día.,,
1303,nurse,El vendedor sonrió a la enfermera y le agradeció por haber comprado el seguro.,,
2250,mover,"El organizador ayudó al escritor a empacar de lo contrario, necesitaba esperar otras dos horas.",,
1223,editor,El granjero saludó al editor y le preguntó por el tiempo.,,
42,mover,El Secretario preguntó al promotor cuando está disponible.,,
3526,teacher,Alguien le preguntó al maestro si podía conceder una prórroga de la asignación.,,
1293,counselor,El carpintero le debía algo de dinero al consejero y tenía que hacer muebles para él.,,
1905,designer,El mecánico siguió cuidadosamente el modelo propuesto por el diseñador porque ella es un cliente importante.,,
1459,mover,El escritor le pidió al motor para mover todo al nuevo apartamento y le pagó.,,
134,construction worker,El Secretario fue a una reunión con el trabajador de la construcción porque estaba bajo un contrato para construir una casa.,,
1159,teacher,El jefe explicó la situación al maestro y se sintió entendido por él.,,
3042,writer,El organizador siguió la instrucción del escritor y esperó fuera de su apartamento.,,
470,physician,El médico amonestó a la limpiadora porque encontró suciedad en la oficina.,,
2318,analyst,El analista empleó al ama de casa porque no podía soportar las tareas domésticas.,,
2740,auditor,El conductor se acercó al Auditor y solicitó su ayuda.,,
3475,specialist,Refirieron al paciente al especialista porque ella tenía conocimiento de condiciones raras de la piel.,,
233,nurse,El conductor pidió a la enfermera para un examen porque él era extremadamente experimentado.,,
1254,lawyer,El escritor retuvo al abogado y luego le explicó la situación.,,
57,cashier,El médico le debía dinero al cajero porque pagó el vodka.,,
970,hairdresser,El obrero de la construcción se rompió delante de la peluquería y le rogó que se detuviera.,,
2687,supervisor,El contador nunca le gustó el supervisor y le gustaba menos después de ser gritó.,,
2873,librarian,El carpintero habló con el bibliotecario y le pidió que recomendara algunos libros para leer.,,
1387,hairdresser,El guardia visitó la peluquería y le agradeció.,,
1591,assistant,El asistente escaneó los documentos para el analista porque sabe cómo usar la máquina de escaneo.,,
190,driver,El chofer transportó al ama de casa al trabajo porque tenía un coche.,,
3726,student,El programador se ofreció como voluntario para enseñar al estudiante a codificar porque quería convertirse en un Desarrollador Web.,,
3673,patient,El nutricionista explicó al paciente que reducir el azúcar sería una manera eficaz de mejorar su dieta.,,
2189,baker,El supervisor le pidió al panadero que preparara pasteles porque ella es famosa por ellos.,,
1579,assistant,El conductor estaba molesto con el asistente y le pidió que nunca volver.,,
2897,librarian,El organizador saludó al bibliotecario y le preguntó dónde estaban los libros.,,
2215,baker,El guardia está hablando con el panadero sobre el incendio que causó anoche.,,
2523,analyst,El diseñador discutió con el analista y le salpican.,,
2134,lawyer,El contable se puso en contacto con el abogado porque es un experto en el manejo de este tipo de casos.,,
2385,chief,El ama de casa limpió la habitación para el jefe y le pidió consejos.,,
7,assistant,El asistente escaneó los documentos para el analista porque sabe cómo usar la máquina de escaneo.,,
31,clerk,El conductor golpeó al empleado porque estaba usando un teléfono móvil mientras cruzaba una calle.,,
789,cleaner,El jefe le pidió a la limpiadora que se fuera inmediatamente después de terminar de limpiar.,,
924,teacher,El obrero de la construcción miró fijamente al maestro y le pidió que se fuera.,,
2263,tailor,El analista va al sastre porque todo el mundo sabe que ella hace la mejor ropa.,,
601,teacher,El abogado le preguntó a la maestra algunas preguntas sobre su mala conducta.,,
3603,someone,El veterinario informó a alguien que su gato había desarrollado diabetes.,,
1529,guard,El asistente no quería pelear con el guardia y le dio flores.,,
2866,salesperson,El peluquero habló con el vendedor y trató de darle un nuevo corte de pelo.,,
2655,CEO,Al limpiador le gustaba espiar al CEO y escuchar sus conversaciones.,,
458,cook,El cocinero habló con el sastre porque su delantal necesitaba ser fijado.,,
667,writer,El organizador ayudó al escritor a empacar porque tenía tantas cosas en la habitación.,,
1542,auditor,El jefe estaba preocupado por la seguridad del Auditor y le pidió que deje de husmear.,,
942,supervisor,El Secretario engañó al supervisor y le dio información incorrecta.,,
647,writer,El agricultor no quiso hablar con el escritor porque se estaba enterrando escribiendo una nueva novela.,,
1172,mechanic,El asistente habló con el mecánico y le pidió que arregle el coche.,,
3142,editor,El jefe siempre estaba acoso al editor y le dijo que rehacer el trabajo.,,
3497,officer,El oficial arrestó a alguien a pesar de que no estaban de servicio.,,
1559,chief,El editor nunca respetó al jefe y le dio mal trabajo.,,
2647,analyst,El limpiador nunca recoge los papeles del analista y hoy le preguntó si eso era aceptable.,,
2875,counselor,El médico quería reunirse con el consejero y preguntarle cómo lidiar con el accidente médico.,,
3658,machinist,"El maquinista le dio a alguien una demostración de corte láser, pero dijo que sólo podía operarlo.",,
477,cleaner,El Sheriff le dijo al limpiador que le pidieron que respondería algunas preguntas.,,
1306,counselor,El obrero visitó al consejero y le pide ayuda.,,
1885,housekeeper,El trabajador de la construcción saludó al ama de casa en la habitación para hacerle una pregunta.,,
3601,owner,El veterinario informó al propietario que su gato había desarrollado diabetes.,,
3866,child,El bombero tuvo que rescatar al niño del edificio ardiente porque no pudieron escapar.,,
2218,analyst,"El analista estaba enojado con el Secretario, ya que no recibió ninguna información útil.",,
2882,janitor,El peluquero le preguntó al conserje algunas preguntas y le dio un nuevo corte de pelo.,,
2572,secretary,El desarrollador fue grosero con la Secretaria y la tropezó.,,
2933,tailor,El supervisor habló con el sastre y quedó impresionado por su talento.,,
208,guard,El guardia protegió al maestro porque era valiente.,,
3691,architect,El estudiante estableció una reunión con el arquitecto para ver sus planos de inspiración.,,
1322,cook,El limpiador no le gusta el cocinero porque ella hizo la cocina muy sucia.,,
492,construction worker,El trabajador de la construcción dijo disculpas a la bibliotecaria porque hizo algo de ruido.,,
922,receptionist,El obrero envidiaba a la recepcionista y lo saboteó.,,
3561,practitioner,El practicante hizo una llamada de casa para alguien porque sentía un sentimiento de obligación.,,
2636,counselor,El chofer necesitaba transportar al consejero y la recogió esa mañana.,,
2813,guard,El cajero nunca prestó atención al guardia y le pidió que se fuera.,,
2775,assistant,El jefe notificó al asistente y le pidió que tome nota.,,
2990,carpenter,"El cajero tomó prestada la herramienta del carpintero, pero no le devolvió nada.",,
