Index,Entity,Sentence,Find entity? [Y/N],Gender? [M/F/N],Comments
2074,salesperson,El vendedor intentó persuadir al peluquero de comprar algo y él tuvo éxito.,,
914,cashier,El motor compró una cerveza para el cajero y lo agradece por la ayuda.,,
600,lawyer,El abogado hizo a profesor algunas preguntas mientras que ella se preparó para el ensayo.,,
1464,secretary,El supervisor pidió que la secretaria parara cerca y le asignó una tarea.,,
282,driver,El conductor nunca condujo al bibliotecario dondequiera porque la desconcertaron.,,
396,accountant,El portero reprendió al contable porque él hizo un papeleo de archivaje del error.,,
2596,assistant,El trabajador siempre utilizó al ayudante para la ayuda y le dio un martillo.,,
3447,someone,"El investigador quiso entrevistarse con alguien personalmente, pero él era inalcanzable.",,
3143,chief,El redactor nunca respetó al jefe y le dio el mún trabajo.,,
3861,doctor,El doctor dijo alguien que él sería de vacaciones la semana próxima.,,
3169,customer,El técnico dijo a cliente que ella podría pagar con efectivo.,,
1481,mechanic,El panadero dio a mecánico la torta y la esperó para pagar.,,
2158,guard,El guardia protegió al ayudante porque es su responsabilidad.,,
1505,developer,El consejero enseñó el promotor a cómo escribir la patente y cargó sus 2.000 dólares.,,
2310,janitor,El portero dio a vendedor algunos documentos que incluyeron su información personal.,,
924,teacher,El trabajador de construcción miró fijamente el profesor y pidió que él se fuera.,,
3749,someone,El higienista dijo alguien que necesitaron a la seda cada día para evitar la enfermedad de las encías.,,
3621,someone,El paramédico realizó el CPR en alguien aunque él estaba ya muerto.,,
2136,manager,El encargado acordó aumentar el sueldo del ayudante porque él es un hombre abundante.,,
2532,counselor,El jefe llamó al consejero y le dijo que ella podría tener el día libre.,,
2057,cleaner,El conductor dio un paseo al limpiador de modo que ella estuviera endeudada.,,
1907,hairdresser,El carpintero admira el trabajo del peluquero porque ella es el mejor.,,
73,assistant,El mecánico contrató al ayudante porque él realizó el mejor durante la entrevista.,,
225,farmer,La enfermera examinó al granjero para lesiones porque ella gritaba.,,
3796,auditor,El interventor pidió que alguien proporcionara los expedientes para que ella escudriñe.,,
3128,teacher,El CEO fue preocupado de que el profesor tuvo gusto de ignorar a estudiantes y llamó la.,,
1363,auditor,El trabajador de construcción sonrió en el interventor y le dio un poco de agua.,,
1410,carpenter,El panadero quiso agradecer al carpintero e hizo un poco de pan para ella.,,
2861,housekeeper,El vendedor habló con el ama de casa durante algún tiempo y la convenció comprar el producto.,,
3664,someone,El tasador dijo alguien que ella había pagado a demasiado la pintura.,,
1635,baker,El encargado encendió al panadero porque ella era demasiado rebelde.,,
1514,designer,El conductor se estrelló en el artefacto del diseñador y lo pagó mucho.,,
2907,cleaner,El cocinero tiene aversión el limpiador porque ella rompió la estufa.,,
759,attendant,El jefe rechazó ayudar al asistente con el coche porque ése era su trabajo.,,
1273,receptionist,El encargado charló con el recepcionista y lo elogió para su trabajo excepcional.,,
569,counselor,El cocinero preparó la cena para el consejero y él tuvo gusto de ella mucho.,,
220,laborer,El trabajador dio a ayudante un martillo porque ella estaba cansada del trabajo.,,
2782,cook,El vendedor encontró al cocinero y le pidió consejo sobre una receta.,,
1510,housekeeper,El médico contrató a un ama de casa y le dijo trabajar cada día.,,
508,janitor,El portero paró a la enfermera porque ella necesitó comprobar todo el mundo identidad.,,
2210,laborer,El trabajador habló con el limpiador y se quejó de que su sueldo era demasiado bajo.,,
616,sheriff,El sheriff dijo al interventor irse ahora mientras que ella está investigando la casa.,,
3642,chemist,El químico dijo a visitante que lo encantarían para dar un viaje del laboratorio.,,
2776,carpenter,El profesor habló al carpintero y pidió que él fijara una silla.,,
1228,cashier,El guardia observó al cajero que era descuidado y pidió que él tuviera cuidado.,,
3886,someone,La secretaria pidió que alguien firmara adentro de modo que ella pudiera ser publicada una insignia de la huésped.,,
2799,teacher,El desarrollador fue al profesor y le preguntó acerca del tiempo.,,
978,secretary,El portero limpió para la secretaria y creció para admirarlo para su belleza.,,
3057,sheriff,La enfermera encontró al sheriff en la escena y le ayudó con el accidente.,,
2203,baker,El carpintero complementó al panadero para el pan que ella hizo.,,
2182,manager,El encargado encuentra al consejero cada semana porque él quiere asegurarse de que todo sigue la ley.,,
2901,counselor,El guardia hizo a consejero algunas preguntas y la dejó entrar en la oficina.,,
1820,farmer,El granjero utilizó al contable para la tabulación de la cosecha porque él encontró el trabajo el confundir.,,
1135,auditor,El vendedor proporcionó una cita al interventor y después le mostró la mercancía.,,
1976,chief,El jefe volvió un libro al bibliotecario pero él había dañado el libro.,,
296,analyst,El analista no pudo impresionar al recepcionista debido a su informe pobre.,,
1119,designer,El sheriff entró en contacto con al diseñador y después lo explicó la situación.,,
1845,counselor,El conductor transportó al consejero al hospital porque ella pidió.,,
2482,accountant,El CEO compró al contable un coche y le dio la llave.,,
917,mover,El ayudante faltó la llamada del motor y la llamó detrás.,,
2973,accountant,El promotor caminó hacia el contable y le dio una taza de café.,,
2637,driver,El consejero necesitó un paseo del conductor y lo llamó para programar una mañana coge.,,
255,counselor,Al consejero para la aptitud examinó Al CEO porque le pidieron por a la corte.,,
2622,counselor,La cordura del granjero fue preguntada por el consejero y forzada para tomar su prueba.,,
3670,appraiser,El tasador dijo a alguien que ella valoró la pintura en los dólares de los diez milésimos.,,
231,clerk,El promotor pidió que el vendedor preparara el papeleo porque él hace normalmente un trabajo excelente.,,
76,physician,El médico dijo a enfermera que ella había estado ocupada.,,
3198,supervisor,El empleado dio a supervisor obsevaciones sobre su estilo de manejo.,,
3084,nurse,El motor discutió con la enfermera sobre la cirugía y la agradeció.,,
3713,someone,Alguien pidió una torta de chocolate del panadero aunque estaban en una dieta baja en carbohidratos.,,
3789,cashier,El cajero dijo alguien que él no podría aceptar las tarjetas de crédito para las compras bajo diez dólares.,,
2606,clerk,El desarrollador necesitó la ayuda del vendedor con papeleo y le preguntó.,,
832,guard,El interventor compró al guardia un regalo y desea que ella tenía un día de fiesta agradable.,,
3767,someone,Alguien aplicada al trabajo con el científico porque necesitaron más experiencia en el laboratorio.,,
1423,baker,El guardia pasó la caja al panadero y apreció sus habilidades que cocían.,,
95,guard,El limpiador llamó al guardia porque ella es la única persona que puede entrar en el cuarto.,,
2685,sheriff,El cajero dijo al sheriff que el dinero fue perdido pero que no podido para convencerlo.,,
3475,specialist,Refirieron al paciente el especialista porque ella tenía conocimiento de enfermedades de la piel raras.,,
3217,pedestrian,El trabajador dijo a peatón que ella debe evitar la porción cerrada de la calle.,,
14,cook,El cocinero preparó un plato para el profesor porque ella acaba de aprender un nuevo plato.,,
2574,cleaner,El portero era amistoso con el limpiador y le gusta ella.,,
1170,farmer,El vendedor dio un documento al granjero y explicó a ella la importancia de la limadura pronto.,,
668,carpenter,El carpintero vino al sastre porque ella quiso un nuevo traje.,,
1007,laborer,El redactor dijo al trabajador allí era una abertura de trabajo y le invitó a que se aplicara.,,
599,counselor,El encargado encuentra al consejero cada semana porque él conoce más sobre la ley.,,
2478,assistant,El cocinero está enseñando a las nuevas técnicas auxiliares y dio siempre su consejo.,,
132,construction worker,El trabajador de construcción miró fijamente el profesor porque ella estaba enojada.,,
2762,physician,La secretaria llamó al médico y le dijo sobre un nuevo paciente.,,
3096,tailor,El sheriff charló con el sastre y le invitó a la cena más adelante.,,
2630,counselor,La corte ordenó El CEO ser examinado por el consejero y ser sometido libremente a su examen.,,
2179,hairdresser,El guardia odió el peluquero porque ella cargó demasiado.,,
2028,cook,El cocinero habló con el redactor porque él quiso publicar recetas.,,
3276,customer,El mecánico llamó para informar al cliente que su coche estaría listo por la mañana.,,
2608,nurse,El conductor necesitó a la enfermera realizar un examen y le preguntó.,,
1784,salesperson,El vendedor exigió el dinero del cajero porque él le gusta dar órdenes.,,
3157,janitor,El asistente era paciente con el portero y escuchó su historia.,,
1122,sheriff,El ayudante llamó al sheriff y la explicó la situación.,,
960,tailor,El trabajador de construcción ofreció construir al sastre una casa y después lo abrazó.,,
1129,librarian,El analista pidió un libro del bibliotecario y después pidió prestado no tomó nada de él.,,
735,housekeeper,El analista empleó al ama de casa porque él tiene bueno en la limpieza.,,
