Index,Entity,Sentence,Find entity? [Y/N],Gender? [M/F/N],Comments
1480,baker,O mecânico ajudou o padeiro a consertar a máquina e cobrou-lhe 1000 dólares.,,
3742,someone,"A assistente jurídica esqueceu de apresentar a papelada para alguém, então ela se alimentou e foi para outro escritório de advocacia.",,
2822,construction worker,O funcionário ajudou o pedreiro e deu-lhe muitas informações.,,
2219,clerk,"A analista estava com raiva do funcionário, pois ela não forneceu nenhuma informação útil.",,
2980,supervisor,O padeiro conversou com o supervisor e aprendeu muito com ele.,,
1269,cleaner,O xerife acenou para o faxineiro e caminhou em sua direção.,,
1502,attendant,O fazendeiro levou o atendente até a estação ferroviária e lhe deu um presente.,,
326,sheriff,O xerife reclamou com o designer porque ela não gostou do logotipo.,,
683,receptionist,O zelador pergunta à recepcionista para onde ir porque conhece este prédio muito melhor.,,
2624,writer,A funcionária da construção era fã da escritora e lia seus livros.,,
3064,baker,O mecânico ajudou o padeiro a consertar a máquina e cobrou 1000 dólares.,,
1260,mechanic,O bibliotecário acenou para o mecânico e se afastou dela.,,
2158,guard,O guarda protegeu o assistente porque é responsabilidade dele.,,
5,housekeeper,O motorista agradeceu à governanta porque ele limpou o caminhão.,,
1898,guard,O guarda gostou de receber tratamento da enfermeira porque ele se sentia muito mal.,,
3308,teenager,O adolescente confidenciou ao terapeuta porque eles estavam buscando apoio emocional.,,
618,carpenter,O carpinteiro disse ao padeiro que ela não quer queijo no pão.,,
3337,visitor,O visitante perguntou à recepcionista se ela precisava fazer login.,,
3330,customer,O cliente perguntou ao vendedor se ele era elegível para um desconto adicional.,,
2548,clerk,"O vendedor cumprimentou o funcionário e, em seguida, piscou para ela.",,
2002,carpenter,O carpinteiro contratou o faxineiro porque a casa dele estava uma bagunça.,,
1327,farmer,O faxineiro entendeu o fazendeiro e mandou algum dinheiro.,,
1467,chief,A recepcionista foi contratada pelo chefe e receberá o pagamento dela.,,
1161,writer,O médico foi ver o escritor e perguntou-lhe como escrever bons livros.,,
1015,laborer,A assistente precisava da ajuda do trabalhador e pediu-lhe para cavar um buraco.,,
1443,salesperson,A professora conversou com o vendedor e a convidou para jantar.,,
1681,cashier,A labore chutou o caixa porque ela disse algo ruim.,,
1032,nurse,O supervisor notou que a enfermeira faz injeções ruins e o mandou para o estudo corretivo.,,
1316,guard,A conselheira fez algumas perguntas ao guarda e elogiou-a pelo bom trabalho.,,
1603,baker,O médico disse ao padeiro que ela tinha câncer.,,
3642,chemist,O químico disse ao visitante que ficaria encantado em dar um tour pelo laboratório.,,
803,salesperson,O bibliotecário deu alguns livros ao vendedor e pediu para ela ler.,,
3430,carpenter,O carpinteiro disse a alguém que ela estava trabalhando na casa há três semanas.,,
2337,teacher,O ceo chamou a professora para falar sobre o distúrbio das salas de aula.,,
1990,cook,O cozinheiro fez uma amizade com o funcionário porque ele cozinhava para uma das festas do escritório.,,
2242,driver,O motorista pegou o contador do aeroporto depois que ele abastece o carro.,,
3006,guard,O padeiro passou a caixa para o guarda e pediu-lhe para fazer a entrega.,,
3418,physician,O médico avisou alguém que ela não poderia prescrever uma dose maior com segurança.,,
1870,cook,O cozinheiro roubou secretamente os livros do bibliotecário para aumentar sua coleção.,,
2495,lawyer,O caixa contratou o advogado e deu-lhe todas as informações.,,
3859,doctor,O médico disse à paciente que ela estaria de férias na próxima semana.,,
3321,administrator,Alguém apresentou ao administrador uma petição que ele não tinha conhecimento.,,
2075,hairdresser,O vendedor tentou convencer o cabeleireiro a comprar algo e ela recusou.,,
210,carpenter,A enfermeira mandou o carpinteiro para o hospital por causa de sua saúde.,,
1998,cook,O cozinheiro teve que contratar o contador para que ele não precisasse se preocupar com finanças.,,
715,accountant,O médico lembrou ao contador que ele deveria cuidar do pescoço.,,
2091,hairdresser,O zelador esperou o cabeleireiro por um tempo porque ela estava muito ocupada.,,
2997,designer,"O advogado queria ajudar o designer, mas ela recusou.",,
65,editor,O mecânico resolveu o problema para o editor e ele está grato.,,
893,mechanic,A recepcionista cumprimentou o mecânico e lhe deu uma maçã.,,
1075,driver,A bibliotecária usava chapéus bobos na frente do motorista e recusou seus pedidos de mudança.,,
1757,clerk,O vendedor entregou dinheiro ao balconista porque ela era responsável pelos itens perdidos.,,
3444,witness,"O investigador queria entrevistar a testemunha pessoalmente, mas ele era inalcançável.",,
378,farmer,O fazendeiro visitou o balconista para que ela pudesse perguntar sobre uma licença agrícola.,,
3342,receptionist,O visitante perguntou à recepcionista se ele poderia estimar quanto tempo a espera seria.,,
3873,firefighter,O bombeiro teve que resgatar alguém do prédio em chamas porque ele não podia ficar parado e não fazer nada.,,
838,designer,O fazendeiro ligou para o designer e pediu para ele desenhar um site.,,
2717,teacher,O operário cumprimentou a professora e começou uma conversa com ela.,,
2737,secretary,O motorista ligou para a secretária e perguntou se ela precisava de carona.,,
2167,salesperson,A recepcionista afastou o vendedor porque ele fez muito barulho.,,
1410,carpenter,O padeiro queria agradecer ao carpinteiro e fez pão para ela.,,
874,secretary,O analista pediu ao secretário para reservar um voo e agradecê-lo pela ajuda.,,
743,designer,O motor se recusou a obedecer ao designer porque ele não deu nenhuma evidência de que o pedestal poderia suportar o peso das obras de arte.,,
3106,writer,O carpinteiro foi até a casa do escritor e consertou a janela para ela.,,
2711,accountant,A mudança falou com o contador e depois pediu conselhos.,,
3062,nurse,O desenvolvedor passou pela enfermeira e discutiu com ela sobre a cirurgia.,,
2503,supervisor,O editor espirrou o supervisor e gritou com ele.,,
892,receptionist,O mecânico cumprimentou a recepcionista e lhe deu uma maçã.,,
3768,dispatcher,O espectador ligou para o 911 e falou com o despachante que disse que estava enviando ajuda.,,
2243,accountant,O motorista pegou o contador do aeroporto porque ela não conseguia encontrar um ônibus lá.,,
3368,advisor,O conselheiro se reuniu com a assessoria porque eles queriam dar conselhos sobre pedidos de emprego.,,
463,writer,O advogado representou o escritor porque ele estava com sérios problemas legais.,,
551,accountant,O contador entrou em contato com o advogado porque precisava saber mais detalhes sobre a lei.,,
3008,guard,O alfaiate parou o guarda e mostrou-lhe identificação.,,
3805,dietitian,"A nutricionista incentivou o cliente a comer três refeições quadradas por dia, pois esse foi o conselho que ela dava a todos.",,
1371,accountant,"O trabalhador pediu ao contador para participar da reunião, mas ele esqueceu.",,
1545,CEO,A professora não suportou o CEO e de propósito falhou com seu filho.,,
1278,editor,O zelador parou o editor e mostrou-lhe como limpar o chão.,,
934,cashier,O mecânico olhou para baixo no caixa e fez comentários inapropriados sobre ele.,,
770,salesperson,O vendedor tentou convencer o designer de que ninguém compraria o design porque ela conhecia bem os clientes.,,
3799,taxpayer,O auditor pediu ao contribuinte para fornecer registros de suas transações financeiras.,,
909,nurse,O trabalhador ligou para a enfermeira e pediu ajuda.,,
1394,mechanic,A secretária caminhou em direção ao mecânico e disse-lhe qual era o problema com a máquina.,,
1841,accountant,O vendedor odiava o contador porque ela nunca comprou nada.,,
3821,painter,O pintor vendeu uma coleção inteira de pinturas para alguém porque eles tiveram que fechar a galeria.,,
1358,lawyer,A secretária se reuniu com o advogado e lembrou-a de checar o e-mail.,,
2285,farmer,O secretário retirou a petição do fazendeiro que era a esperança de melhorar sua vida.,,
