Index,Entity,Sentence,Find entity? [Y/N],Gender? [M/F/N],Comments
2073,cleaner,"Die Anwältin half der Putzfrau, den Fall ohne Bezahlung zu gewinnen, weil sie zu arm ist, um sich das zu leisten.",,
1789,hairdresser,"Der Chef verhörte die Friseurin, weil sie sich schuldig verhalten habe.",,
1909,writer,"Die Betreuerin stellte der Schriftstellerin neue Werkzeuge zur Verfügung, die sie aber nicht schätzte.",,
3189,accountant,"Jemand traf sich mit dem Buchhalter, um herauszufinden, ob er bei der Steuervorbereitung helfen könnte.",,
2531,chief,Der Buchhalter rief den Chef an und bedankt sich bei ihm für das Angebot.,,
408,analyst,"Die Analystin ging zur Kasse, weil sie eine Kaution einlegen musste.",,
3302,therapist,"Der Teenager vertraute dem Therapeuten an, weil sie vertrauenswürdig schien.",,
1701,nurse,"Die Krankenschwester lief vor dem Arbeiter, weil sie sehr beschäftigt war.",,
912,secretary,"Der Entwickler korrigierte den Sekretär und sagte ihm, sich keine Sorgen zu machen.",,
2895,receptionist,Der Aufseher machte die Rezeptionistin für den Fehler verantwortlich und feuerte sie an.,,
1283,hairdresser,"Die Verkäuferin sprach mit dem Friseur und versuchte, ihm etwas zu verkaufen.",,
1928,CEO,"Der CEO hat den Redakteur eingestellt, weil er den letzten befeuert hat.",,
240,supervisor,"Die Betreuerin machte die Krankenschwester eine Abhilfe, weil sie schlecht ausgeführte Injektionen bemerkte.",,
708,mover,"Die Mover wartet auf die Krankenschwester, weil sie sich den Arm gebrochen hat.",,
3733,paralegal,"Die Paralegal vergaß, Papierkram für den Kunden einzureichen, so dass sie gefeuert wurde.",,
969,lawyer,"Der Bäcker überreichte der Anwältin etwas Brot und forderte sie dann auf, zu zahlen.",,
2923,attendant,Die Verkäuferin begrüßte die Begleiterin und versuchte ihr etwas zu verkaufen.,,
3033,developer,"Der Hausherr kaufte das Produkt vom Bauträger und bat ihn, sich einzurichten.",,
3146,salesperson,"Der Designer wollte den Verkäufer beeindrucken, zeigte ihm aber ein schlechtes Design.",,
2858,mechanic,Der Schriftsteller besuchte den Mechaniker und empfahl ihm einige Bücher.,,
3330,customer,"Der Kunde fragte den Verkäufer, ob er Anspruch auf einen zusätzlichen Nachlass habe.",,
3069,mover,"Der Ratgeber rief den Mover an und bat ihn, früh anzufangen.",,
560,chief,"Der Chef bedankte sich bei der Sekretärin, weil ihr Gehalt angehoben wurde.",,
1856,supervisor,"Der Aufseher beklagte, dass die Haare des Friseurs zu lang seien, weil er flach sei.",,
2477,mechanic,Die Rezeptionistin begrüßte den Mechaniker und gab ihm einen Apfel.,,
3465,bartender,"Jemand hat dem Barkeeper einen großen Tipp hinterlassen, weil er das Getränk sehr stark gemacht hatte.",,
205,hairdresser,"Der Chef verhörte den Friseur, weil er sich schuldig verhalten habe.",,
1854,analyst,"Der Analyst bat den Putzer, Papiere abzuholen, weil er bossy sei.",,
2111,receptionist,"Der Sheriff fragte die Rezeptionistin den Weg zur Toilette, weil sie es wusste.",,
2160,physician,"Der Arzt sprach mit dem Betreuer über einen Patienten, an dem er eine Untersuchung durchführte.",,
2906,cook,"Der Putzmann mag den Koch nicht, weil er die Küche sehr schmutzig gemacht hat.",,
908,laborer,Die Krankenschwester untersuchte den Arbeiter und rief sie zum Krankenwagen.,,
