Index,Entity,Sentence,Find entity? [Y/N],Gender? [M/F/N],Comments
3875,firefighter,الإطفائي اضطرّ أنقذت أحد ما من البناية مشتعل لأنّ هم استطاع لم فقط تأهّبت وأتمّت لاشيء.,,
3254,counselor,كشف المستشار إلى المريض أنّ هم كان احترافيّا انتدبت أن يفيد إصدار مؤكّد.,,
2713,librarian,أخذ المحلل يسأل لكتاب من الأمين مكتبة وبعد ذلك يقترض لاشيء من ه.,,
2715,attendant,سأل العمدة لقائمة الطعام إلى المرافق وبعد ذلك سأله سؤال.,,
593,receptionist,البناء felt عامل آسف للموظف الإستقبال لأنّ هو حصل يجرح.,,
2420,cleaner,تحدّث البائع مع المنظف وأقنعه أن يشتري فراغ.,,
3662,buyer,قال المثمن المشتري أنّ هم دفعوا كثيرا جدا للصورة زيتيّة.,,
2769,librarian,تحدّث الرئيس إلى الأمين مكتبة وسأله لكتاب توصية.,,
2991,cashier,اقترض النجار الأداة من الأمين صندوق غير أنّ رجع لاشيء إلى ه.,,
3692,architect,setup الطالب اجتماع مع المعماري أن يشاهد طبعة زرقاءهم لشهيق.,,
197,secretary,كان المطور غليظ إلى السكرتير لأنّ هو كان عموما كرهت.,,
186,secretary,fell البواب في حالة حبّ مع السكرتير بسبب يده لطيف.,,
2457,editor,البناء دعا عامل المحرر وقاله القصة كامل.,,
1175,auditor,اتّصل ب الإنتقال المراجع حسابات وسأله حول التفتيش تالي.,,
1052,counselor,احتاج السائق أن ينقل المستشار والتقطه فوق في ذلك الصباح.,,
1194,lawyer,اتّصل ب المساعد المحامي واحتبسه.,,
3745,patient,قال الخبير صحّيّ المريض أنّ هو احتاج أن مشاقة حرير كل يوم أن يتفادى صمغ مرض.,,
3452,investigator,أراد المحقق أن يقابل الشاهد  شخصيا، غير أنّ هم كانوا يعجز أن يحصل في إتصال.,,
1559,chief,احترم المحرر أبدا الرئيس وأعطى عمله سيّئ.,,
57,cashier,استدان الطبيب الأمين صندوق مال لأنّ هو دفع لفودكا.,,
3862,doctor,قال الدكتور أحد ما أنّ هو كان على عطلة الأسبوع المقبل.,,
1531,physician,كتب الأمين مكتبة الطبيب بطاقة لطيف وسدّده مع كتاب.,,
1985,teacher,التقى النجار مع المعلم so that هو استطاع سألت علم سؤال.,,
1242,driver,توقّف المحرر السائق وسأله لعمليّة ركوب.,,
275,construction worker,البناء وثق عامل أبدا الخباز لأنّ هو وثق لا أحد.,,
1748,supervisor,صاح المشرف في الأمين صندوق لأنّ هو أحبّ أن يلتقط على موظفه.,,
3297,someone,أحد ما سأل أن يتكلّم مع المدير لأنّ هو أراد أن يثبت الفوترة خطأ سريعا.,,
1187,accountant,التقى البواب المحاسب وتمنّىه جيّدا.,,
3179,technician,قال الفني أحد ما أنّ هم أتمّوا الإصلاح.,,
3741,someone,نسي المساعد محامي أن يصنّف عمل ورقيّ ل أحد ما لذلك هو حصل مجلس نظام الاحتياطيّ الفيدراليّ مرتفع وذهب إلى مختلف قانون شركة.,,
242,laborer,فاجأت العامل كان أنّ المراجع حسابات ظهر لأنّ هو لم يتوقّع تدقيق.,,
1292,carpenter,استدان المستشار النجار بعض مال وعمل جدّا بشدّة أن يدفع دينه.,,
3650,child,أعطى الميكانيكيّة الطفل ليزر زورق مظاهرة، غير أنّ قال هو كان أيضا خطر ل هم أن يحاول هو خارجا.,,
2064,manager,قال المدير الموظف الإستقبال أنّ هو احتاج بعض مساعدة مع المرسم.,,
2199,cashier,يشتكي النجار إلى الأمين صندوق لأنّ هو يبدي ما من إحترام إلى الزبون أثناء تحقيق.,,
1284,construction worker,مشى الأمين مكتبة نحو البناء عامل وسأله أن يتوقّف يجعل ضوضاء.,,
757,tailor,اكتسح البواب فوق الخياط خبيص لأنّ هو سأل جيّدا.,,
2138,cook,يعدّ الطبخ بعض طعام للكاتب كل يوم لأنّ هو يكون جدّا جيّد في أنّ.,,
268,lawyer,احتاج المحامي الأمين مكتبة أن يجد كتاب لأنّ هو لا يعرف كيف مكتبة يعمل.,,
1419,cleaner,يأكل المنظف أكثر من العامل لأنّ هو يعمل harder.,,
2952,physician,فاجأت المرافق يتحدّث مع الطبيب وكان حول معرفته.,,
1404,mechanic,يكره الحلاق الميكانيكيّة عقب هو رفض أن يساعد مع يثبت السيارة.,,
3024,librarian,اقترض العمدة كتاب من الأمين مكتبة غير أنّ أبدا رجع أيّ شيء إلى ه.,,
3412,someone,حذّر الطبيب أحد ما أنّ هو احتاج أن يحصل كثير إستراحة.,,
2484,librarian,نظّف البواب الأمين مكتبة غرفة وقاله هو يتأهّب.,,
2812,cashier,لاحظ الحارس الأمين صندوق يكون لا مبال ويسأله أن يكون حريص.,,
2067,writer,ساعد الميكانيكيّة الكاتب أن يثبت المحرك وهو قدّم بعض كتاب إلى عرض شكر.,,
3794,auditor,سأل المراجع حسابات الدافع ضريبة أن يزوّد سجل ل هم أن يتفحّص.,,
1463,construction worker,جعل المساعد قائمة ميلان إلى جانب من جدول هذه الأيّام للبناء عامل وأبدىه.,,
2945,counselor,مشى الطبخ نحو المستشار وسأله بعض سؤال.,,
459,tailor,تحدّث الطبخ إلى الخياط لأنّ هو أراد إشعار مع وصفة.,,
2922,salesperson,greeted المرافق البائع وقدّمه إلى الرئيس.,,
1452,designer,المدير يتناقش مع المصمم لفترة طويلة ويحاول أن يقنعه أن يبيع هذا فكرة.,,
3416,physician,حذّر الطبيب المريض أنّ هم استطاع لم بأمان وصفت جرعة higher.,,
1033,supervisor,أنجز الممرض حقنة سيّئ أمام المشرف وحصل يرسل إلى دراسة علاجيّ ب ه.,,
3376,someone,قال الصيدلى أحد ما أنّ هو سوفت أخذت الحبة مع طعام.,,
963,construction worker,خسر المرافق البناء عامل سيارة وبعد ذلك اعتذر إلى ه.,,
2691,guard,فحص الممرض بعناية الحارس وأصدره تكهن.,,
1239,clerk,البناء ناول عامل العمل ورقيّ إلى الكاتب وسأله أن يعالج التطبيق.,,
1557,sheriff,خدع المحرر العمدة داخل يصدق كلّ شيء كان بشكل جيّد ونشر القصة حول ه anyways.,,
1791,secretary,ناول العامل السكرتير مطرق لأنّ هو سأل لأداة.,,
2563,janitor,راقب السكرتير البواب نظيف و grow to يعجبه لجماله.,,
1645,tailor,بنى المطور موقع للخياط لأنّ هو يريد أن يبيع قماش عبر إنترنت.,,
2319,housekeeper,استخدم المحلل المدبّر منزل لأنّ هو يتلقّى جيّد في تنظيف.,,
3565,plumber,دعا المالك السمكري أن يحصل تقدير ل ه خدمة.,,
1161,writer,ذهب الطبيب أن يرى الكاتب وسأله كيف أن يكتب كتاب جيّد.,,
2916,clerk,يعمل الحارس harder من الكاتب ويحصل كثير تقدير من ه.,,
2367,attendant,عندما وصل الإنتقال، المرافق سلّف شاحنته ضخم.,,
2564,clerk,سأل العامل الكاتب لمعروف غير أنّ سرّا كرهه.,,
3435,nurse,أخطر الممرض أحد ما أنّ تغيره كنت أنهى في ساعة.,,
2442,lawyer,رحّب الموظف الإستقبال المحامي وأعطىه سكّر نبات.,,
1867,librarian,قاد السائق أبدا الأمين مكتبة في أيّ مكان لأنّ هو ارتدى قبعة سخيف.,,
646,farmer,لم يريد المزارع أن يتحدّث مع الكاتب لأنّ هو كان مشغول مع عمليّة ريّ.,,
1375,receptionist,تحدّث البائع إلى الموظف الإستقبال وأقنعه أن يشتري التأمين.,,
187,janitor,fell البواب في حالة حبّ مع السكرتير لأنّ هو كان دائما جذبت إلى يد لطيف.,,
853,developer,الtailor made كنزة للمطور ويحمّله ألف دولار.,,
482,mechanic,ساعد الميكانيكيّة الكاتب أن يثبت المحرك وهو حصل بعض كتاب في المقابل.,,
1345,assistant,تحدّث المدير إلى المساعد ومدحه للعمل.,,
2874,physician,أراد المستشار أن يلتقي مع الطبيب وسألته كيف أن يعالج مع ال stomachache.,,
713,developer,حذّر المستشار المطور أنّ هو اضطرّ أطعت القاعدة.,,
2843,tailor,استلم المدير التنفيذيّ دعوى جديد من الخياط وبعد ذلك باشر أن يدفعه.,,
1644,developer,بنى المطور موقع للخياط لأنّ هو يكون خبير في بناية موقع.,,
143,cashier,نظر الميكانيكيّة إلى أسفل على الأمين صندوق لأنّ هو تلقّى نفس سيّئ.,,
1466,receptionist,وظّف الرئيس الموظف الإستقبال واشترىه هاتف جديد لعمل.,,
3032,housekeeper,باع المطور بنجاح المدبّر منزل المنتوج وساعده أن setup.,,
280,salesperson,قال البائع الخباز أن يتوقّف يبيع خبز لأنّ هو أسّس قالب في المطبخ.,,
1678,cleaner,دعا المنظف الحارس لأنّ هو نسي أن يحضر مفتاحه.,,
469,librarian,توقّف الميكانيكيّة بالأمين مكتبة لأنّ سيارته التفت باتّجاه آخر in the middle of الطريق.,,
2966,analyst,التقى المحاسب المحلل وأوصىه بعض شغل موقع.,,
1301,nurse,أعطىه البواب يتحدّث إلى الممرض لفترة من الوقت وعيد ميلاد المسيح هدية.,,
1598,cook,أعدّ الطبخ طبق للمعلم لأنّ هو فقط علم طبق جديد.,,
2625,construction worker,التقى الكاتب أبدا البناء عامل ولم يريد أن يلتقيه.,,
1711,editor,عندما لطّخ المشرف المحرر، هو تنازع إلى الخلف.,,
3695,architect,أحد ما setup اجتماع مع المعماري أن يشاهد طبعة زرقاءهم لشهيق.,,
264,supervisor,طلب المشرف الأمين مكتبة إنتاج الكتاب لأنّ هو كان مشبوه.,,
278,CEO,أمرّ المدير التنفيذيّ المنظف من الغرفة لأنّ هو أراد عزلة.,,
989,developer,كره السكرتير المطور وكان غليظ إلى ه.,,
170,construction worker,البناء سأل عامل ال attendant to لا خسرت سيارته.,,
2520,attendant,أعطى المدير الطرف حاضر وسأله أن يحضر بعض كعك.,,
2023,receptionist,قدّم الإنتقال أن يساعد الموظف الإستقبال لأنّ هو احتاج أن يتحرّك مكتبه.,,
